"","rt","story","blocknum","name","gender","trialnum","qnum","time","qtype","response","workerid","language","languageFree","age","ethnicity","education","studyQuestionGuess","comments","minutes"
"587",2587,"cooking",8,"Will","female",59,2,527168,"probability","0.87",6,"eng","","32","caucasian","4","no idea","",9.40098333333333
"588",2587,"cooking",8,"Will","female",59,2,527168,"ungrammatical",NA,6,"eng","","32","caucasian","4","no idea","",9.40098333333333
"589",4306,"cooking",8,"Travis","female",60,3,531485,"probability","0.9",6,"eng","","32","caucasian","4","no idea","",9.40098333333333
"590",4306,"cooking",8,"Travis","female",60,3,531485,"ungrammatical","FALSE",6,"eng","","32","caucasian","4","no idea","",9.40098333333333
"591",3077,"cooking",8,"Dylan","female",61,4,534571,"probability","0.9",6,"eng","","32","caucasian","4","no idea","",9.40098333333333
"592",3077,"cooking",8,"Dylan","female",61,4,534571,"ungrammatical","FALSE",6,"eng","","32","caucasian","4","no idea","",9.40098333333333
"593",2222,"cooking",8,"Andrea","female",62,5,536800,"probability","0.88",6,"eng","","32","caucasian","4","no idea","",9.40098333333333
"594",2222,"cooking",8,"Andrea","female",62,5,536800,"ungrammatical","FALSE",6,"eng","","32","caucasian","4","no idea","",9.40098333333333
"595",5558,"insomnia",0,"Jacqueline","male",1,0,65418,"probability","0.5",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"596",5558,"insomnia",0,"Jacqueline","male",1,0,65418,"ungrammatical",NA,7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"597",17252,"insomnia",0,"Alexandra","male",2,1,82673,"explanation","She was tired",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"598",1667,"insomnia",0,"Alexandra","male",3,2,84349,"probability","0.67",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"599",1667,"insomnia",0,"Alexandra","male",3,2,84349,"ungrammatical",NA,7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"600",1241,"insomnia",0,"Olivia","male",4,3,85596,"probability","0.45",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"601",1241,"insomnia",0,"Olivia","male",4,3,85596,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"602",1053,"insomnia",0,"Kenneth","male",5,4,86654,"probability","0.66",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"603",1053,"insomnia",0,"Kenneth","male",5,4,86654,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"604",1966,"insomnia",0,"Chelsea","male",6,5,88629,"probability","0.82",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"605",1966,"insomnia",0,"Chelsea","male",6,5,88629,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"606",1281,"Japan",1,"Elizabeth","male",8,0,89917,"probability","0.59",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"607",1281,"Japan",1,"Elizabeth","male",8,0,89917,"ungrammatical",NA,7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"608",8683,"Japan",1,"Paige","male",9,1,98602,"explanation","No one was talking?",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"609",159271,"Japan",1,"Paige","male",10,2,257878,"probability","0.68",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"610",159271,"Japan",1,"Paige","male",10,2,257878,"ungrammatical",NA,7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"611",993,"Japan",1,"Luis","male",11,3,258875,"probability","0.5",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"612",993,"Japan",1,"Luis","male",11,3,258875,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"613",1375,"Japan",1,"Jason","male",12,4,260253,"probability","0.33",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"614",1375,"Japan",1,"Jason","male",12,4,260253,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"615",2076,"Japan",1,"Carlos","male",13,5,262333,"probability","0.65",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"616",2076,"Japan",1,"Carlos","male",13,5,262333,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"617",2074,"cooking",2,"Tyler","male",15,0,264413,"probability","0.75",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"618",2074,"cooking",2,"Tyler","male",15,0,264413,"ungrammatical",NA,7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"619",27457,"cooking",2,"Andrew","male",16,1,291873,"explanation","He wasn't paying attention",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"620",1376,"cooking",2,"Andrew","male",17,2,293252,"probability","0.69",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"621",1376,"cooking",2,"Andrew","male",17,2,293252,"ungrammatical",NA,7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"622",6651,"cooking",2,"Cameron","male",18,3,299908,"probability","0.69",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"623",6651,"cooking",2,"Cameron","male",18,3,299908,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"624",1763,"cooking",2,"Danielle","male",19,4,301674,"probability","0.47",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"625",1763,"cooking",2,"Danielle","male",19,4,301674,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"626",979,"cooking",2,"Allison","male",20,5,302660,"probability","0.75",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"627",979,"cooking",2,"Allison","male",20,5,302660,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"628",2659,"beach",3,"Kayla","male",22,0,305324,"probability","0.84",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"629",2659,"beach",3,"Kayla","male",22,0,305324,"ungrammatical",NA,7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"630",5919,"beach",3,"Christian","male",23,1,311244,"explanation","Not looking the right way",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"631",2318,"beach",3,"Christian","male",24,2,313568,"probability","0.73",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"632",2318,"beach",3,"Christian","male",24,2,313568,"ungrammatical",NA,7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"633",1909,"beach",3,"Jeff","male",25,3,315482,"probability","0.58",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"634",1909,"beach",3,"Jeff","male",25,3,315482,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"635",2893,"beach",3,"Jared","male",26,4,318378,"probability","0.7",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"636",2893,"beach",3,"Jared","male",26,4,318378,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"637",5108,"beach",3,"John","male",27,5,323492,"probability","0.88",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"638",5108,"beach",3,"John","male",27,5,323492,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"639",2273,"painting",4,"Jasmine","male",29,0,325772,"probability","0.87",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"640",2273,"painting",4,"Jasmine","male",29,0,325772,"ungrammatical",NA,7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"641",44759,"painting",4,"Ashley","male",30,1,370533,"explanation","She wasn't concentrating",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"642",1167,"painting",4,"Ashley","male",31,2,371704,"probability","0.74",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"643",1167,"painting",4,"Ashley","male",31,2,371704,"ungrammatical",NA,7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"644",1181,"painting",4,"Juan","male",32,3,372888,"probability","0.61",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"645",1181,"painting",4,"Juan","male",32,3,372888,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"646",1128,"painting",4,"Joshua","male",33,4,374020,"probability","0.77",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"647",1128,"painting",4,"Joshua","male",33,4,374020,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"648",1005,"painting",4,"Brandon","male",34,5,375029,"probability","0.44",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"649",1005,"painting",4,"Brandon","male",34,5,375029,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"650",1092,"coffee",5,"David","male",36,0,376125,"probability","0.74",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"651",1092,"coffee",5,"David","male",36,0,376125,"ungrammatical",NA,7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"652",13711,"coffee",5,"Stephanie","male",37,1,389838,"explanation","Too tired from lack of sleep",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"653",1323,"coffee",5,"Stephanie","male",38,2,391165,"probability","0.82",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"654",1323,"coffee",5,"Stephanie","male",38,2,391165,"ungrammatical",NA,7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"655",1240,"coffee",5,"Ian","male",39,3,392410,"probability","0.61",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"656",1240,"coffee",5,"Ian","male",39,3,392410,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"657",1595,"coffee",5,"Michelle","male",40,4,394008,"probability","0.87",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"658",1595,"coffee",5,"Michelle","male",40,4,394008,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"659",1482,"coffee",5,"Jeremy","male",41,5,395494,"probability","0.56",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"660",1482,"coffee",5,"Jeremy","male",41,5,395494,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"661",1956,"reading",6,"Anna","male",43,0,397455,"probability","0.77",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"662",1956,"reading",6,"Anna","male",43,0,397455,"ungrammatical",NA,7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"663",10526,"reading",6,"Cassandra","male",44,1,407983,"explanation","Took an advil",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"664",1200,"reading",6,"Cassandra","male",45,2,409188,"probability","0.64",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"665",1200,"reading",6,"Cassandra","male",45,2,409188,"ungrammatical",NA,7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"666",1580,"reading",6,"Shannon","male",46,3,410772,"probability","0.85",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"667",1580,"reading",6,"Shannon","male",46,3,410772,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"668",1073,"reading",6,"Andrea","male",47,4,411849,"probability","0.63",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"669",1073,"reading",6,"Andrea","male",47,4,411849,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"670",833,"reading",6,"Noah","male",48,5,412687,"probability","0.72",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"671",833,"reading",6,"Noah","male",48,5,412687,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"672",1672,"guitar",7,"Brooke","male",50,0,414365,"probability","0.85",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"673",1672,"guitar",7,"Brooke","male",50,0,414365,"ungrammatical",NA,7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"674",15190,"guitar",7,"Jordan","male",51,1,429557,"explanation","He used a pick",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"675",1667,"guitar",7,"Jordan","male",52,2,431228,"probability","0.77",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"676",1667,"guitar",7,"Jordan","male",52,2,431228,"ungrammatical",NA,7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"677",1901,"guitar",7,"Greg","male",53,3,433133,"probability","0.5",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"678",1901,"guitar",7,"Greg","male",53,3,433133,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"679",914,"guitar",7,"Sean","male",54,4,434051,"probability","0.82",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"680",914,"guitar",7,"Sean","male",54,4,434051,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"681",1030,"guitar",7,"Nicholas","male",55,5,435086,"probability","0.75",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"682",1030,"guitar",7,"Nicholas","male",55,5,435086,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"683",1955,"fitness",8,"Kristen","male",57,0,437046,"probability","0.93",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"684",1955,"fitness",8,"Kristen","male",57,0,437046,"ungrammatical",NA,7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"685",4213,"fitness",8,"Abigail","male",58,1,441260,"explanation","Ate too much",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"686",1230,"fitness",8,"Abigail","male",59,2,442493,"probability","0.83",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"687",1230,"fitness",8,"Abigail","male",59,2,442493,"ungrammatical",NA,7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"688",1041,"fitness",8,"Daniel","male",60,3,443539,"probability","0.62",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"689",1041,"fitness",8,"Daniel","male",60,3,443539,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"690",938,"fitness",8,"Kim","male",61,4,444480,"probability","0.84",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"691",938,"fitness",8,"Kim","male",61,4,444480,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"692",972,"fitness",8,"Jessica","male",62,5,445456,"probability","0.71",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"693",972,"fitness",8,"Jessica","male",62,5,445456,"ungrammatical","FALSE",7,"eng","","29","caucasian","1","Cause and effect","no",7.71526666666667
"694",24296,"Japan",0,"Kaitlyn","female",1,0,35662,"probability","1",8,"eng","","36","White","2","Unsure","",13.5642333333333
"695",24296,"Japan",0,"Kaitlyn","female",1,0,35662,"ungrammatical",NA,8,"eng","","36","White","2","Unsure","",13.5642333333333
